GEOID,INTPTLAT,INTPTLONG,POP10,location,TotalArea_SqKM,PopDensity_SqKM
08721,39.902019,-74.15266899999999,20512,"{'type': 'Point', 'coordinates': [-74.15266899999999, 39.902019]}",51.984925,394.57592754053223
08722,39.928405,-74.202189,11045,"{'type': 'Point', 'coordinates': [-74.202189, 39.928405]}",7.219781,1529.8247966247175
08723,40.038584,-74.1116,31641,"{'type': 'Point', 'coordinates': [-74.1116, 40.038584]}",41.045173,770.882364169838
08724,40.086234999999995,-74.11085,42352,"{'type': 'Point', 'coordinates': [-74.11085, 40.086234999999995]}",40.090581,1056.407738266502
08730,40.105375,-74.06342099999999,4774,"{'type': 'Point', 'coordinates': [-74.06342099999999, 40.105375]}",6.137727,777.8123725607215
08731,39.865669,-74.258864,20009,"{'type': 'Point', 'coordinates': [-74.258864, 39.865669]}",129.46962,154.5459081443199
08732,39.941804,-74.143842,1484,"{'type': 'Point', 'coordinates': [-74.143842, 39.941804]}",2.202737,673.7073014163743
08733,40.023721,-74.32082,2752,"{'type': 'Point', 'coordinates': [-74.32082, 40.023721]}",9.710175,283.41404763559876
08734,39.863814,-74.17014300000001,7651,"{'type': 'Point', 'coordinates': [-74.17014300000001, 39.863814]}",17.668997,433.0183541261567
08735,39.982271000000004,-74.072918,3114,"{'type': 'Point', 'coordinates': [-74.072918, 39.982271000000004]}",8.810173,353.45503431090395
08736,40.120018,-74.05325699999999,12578,"{'type': 'Point', 'coordinates': [-74.05325699999999, 40.120018]}",15.659798,803.2032086237639
08738,40.022724,-74.05904,1042,"{'type': 'Point', 'coordinates': [-74.05904, 40.022724]}",8.421765,123.72703346626271
08740,39.929377,-74.135661,2010,"{'type': 'Point', 'coordinates': [-74.135661, 39.929377]}",1.927148,1042.9920275972577
08741,39.937631,-74.169158,2488,"{'type': 'Point', 'coordinates': [-74.169158, 39.937631]}",3.19992,777.5194379859496
08742,40.080784,-74.059125,24405,"{'type': 'Point', 'coordinates': [-74.059125, 40.080784]}",19.112897,1276.8864918803256
08750,40.133371999999994,-74.041501,3528,"{'type': 'Point', 'coordinates': [-74.041501, 40.133371999999994]}",5.963,591.6484990776455
08751,39.951907,-74.08815,4212,"{'type': 'Point', 'coordinates': [-74.08815, 39.951907]}",7.835478,537.5549519761271
08752,39.842467,-74.093447,2074,"{'type': 'Point', 'coordinates': [-74.093447, 39.842467]}",36.374638,57.017749564957874
08753,39.979031,-74.16042900000001,63678,"{'type': 'Point', 'coordinates': [-74.16042900000001, 39.979031]}",71.15316,894.9426842040466
08755,40.008534000000004,-74.22176800000001,25302,"{'type': 'Point', 'coordinates': [-74.22176800000001, 40.008534000000004]}",41.781251,605.582633224649
08757,39.942397,-74.251072,33217,"{'type': 'Point', 'coordinates': [-74.251072, 39.942397]}",67.420415,492.68459709125193
08758,39.77928,-74.238551,7043,"{'type': 'Point', 'coordinates': [-74.238551, 39.77928]}",35.909268,196.13320995571397
08759,39.975287,-74.344727,33263,"{'type': 'Point', 'coordinates': [-74.344727, 39.975287]}",168.875925,196.96709285234115
08801,40.622794,-74.886324,8551,"{'type': 'Point', 'coordinates': [-74.886324, 40.622794]}",42.701519,200.2504875763319
08802,40.671021,-75.018015,4067,"{'type': 'Point', 'coordinates': [-75.018015, 40.671021]}",62.211128,65.37415621205261
08804,40.646656,-75.09576,2771,"{'type': 'Point', 'coordinates': [-75.09576, 40.646656]}",32.135155,86.22955140561794
08805,40.575282,-74.53466800000001,12254,"{'type': 'Point', 'coordinates': [-74.53466800000001, 40.575282]}",7.470069,1640.4132277760755
08807,40.592434000000004,-74.61884,37972,"{'type': 'Point', 'coordinates': [-74.61884, 40.592434000000004]}",67.256272,564.5867496194259
08808,40.73213,-75.049029,86,"{'type': 'Point', 'coordinates': [-75.049029, 40.73213]}",0.103377,831.9065169234937
08809,40.651841,-74.934196,6421,"{'type': 'Point', 'coordinates': [-74.934196, 40.651841]}",22.354215,287.2388943203776
08810,40.368285,-74.490999,8401,"{'type': 'Point', 'coordinates': [-74.490999, 40.368285]}",19.248758,436.4437435391936
08812,40.598731,-74.47879300000001,14296,"{'type': 'Point', 'coordinates': [-74.47879300000001, 40.598731]}",13.650065,1047.3210200830545
08816,40.429119,-74.416287,46298,"{'type': 'Point', 'coordinates': [-74.416287, 40.429119]}",54.55318,848.6764657898954
08817,40.514655,-74.39310400000001,44621,"{'type': 'Point', 'coordinates': [-74.39310400000001, 40.514655]}",28.267553,1578.523616812534
08820,40.576806,-74.36575,39590,"{'type': 'Point', 'coordinates': [-74.36575, 40.576806]}",26.864718,1473.680088508653
08821,40.520045,-74.685662,354,"{'type': 'Point', 'coordinates': [-74.685662, 40.520045]}",0.774759,456.91627977216143
08822,40.524836,-74.865225,30354,"{'type': 'Point', 'coordinates': [-74.865225, 40.524836]}",165.884736,182.98247766449109
08823,40.439256,-74.570451,9016,"{'type': 'Point', 'coordinates': [-74.570451, 40.439256]}",9.077242,993.2532370515185
08824,40.422087,-74.553236,12115,"{'type': 'Point', 'coordinates': [-74.553236, 40.422087]}",10.0886,1200.8603770592551
08825,40.514189,-75.02715699999999,4707,"{'type': 'Point', 'coordinates': [-75.02715699999999, 40.514189]}",76.288973,61.699611554608296
08826,40.716574,-74.912125,5838,"{'type': 'Point', 'coordinates': [-74.912125, 40.716574]}",53.852897,108.40642426348948
08827,40.668426000000004,-74.968377,4629,"{'type': 'Point', 'coordinates': [-74.968377, 40.668426000000004]}",49.027214,94.41694973734383
08828,40.378566,-74.423574,2178,"{'type': 'Point', 'coordinates': [-74.423574, 40.378566]}",2.272073,958.5959606051391
08829,40.668838,-74.89475300000001,3725,"{'type': 'Point', 'coordinates': [-74.89475300000001, 40.668838]}",6.485937,574.319485372738
08830,40.569594,-74.314925,18459,"{'type': 'Point', 'coordinates': [-74.314925, 40.569594]}",8.226341,2243.889476499941
08831,40.319482,-74.42878499999999,45620,"{'type': 'Point', 'coordinates': [-74.42878499999999, 40.319482]}",131.229213,347.63600997896714
08832,40.517202000000005,-74.306784,2863,"{'type': 'Point', 'coordinates': [-74.306784, 40.517202000000005]}",4.341563,659.4399298132954
08833,40.645542,-74.816261,8796,"{'type': 'Point', 'coordinates': [-74.816261, 40.645542]}",95.816913,91.80007709077415
08835,40.541269,-74.58927299999999,10344,"{'type': 'Point', 'coordinates': [-74.58927299999999, 40.541269]}",6.348904,1629.2575852462094
08836,40.596376,-74.55731999999999,3845,"{'type': 'Point', 'coordinates': [-74.55731999999999, 40.596376]}",12.233236,314.30767787035256
08837,40.513104999999996,-74.344075,15847,"{'type': 'Point', 'coordinates': [-74.344075, 40.513104999999996]}",25.187922,629.1507493154854
08840,40.543139000000004,-74.358981,16558,"{'type': 'Point', 'coordinates': [-74.358981, 40.543139000000004]}",8.346843,1983.7440335226145
08844,40.497692,-74.670505,38367,"{'type': 'Point', 'coordinates': [-74.670505, 40.497692]}",143.860858,266.6951979391086
08846,40.574627,-74.49825899999999,13635,"{'type': 'Point', 'coordinates': [-74.49825899999999, 40.574627]}",9.088911,1500.1797245016483
08848,40.590685,-75.08822099999999,8435,"{'type': 'Point', 'coordinates': [-75.08822099999999, 40.590685]}",88.239613,95.59198769378102
08850,40.446779,-74.44029300000001,8281,"{'type': 'Point', 'coordinates': [-74.44029300000001, 40.446779]}",6.624843,1249.9918866001806
08852,40.388227,-74.549522,17220,"{'type': 'Point', 'coordinates': [-74.549522, 40.388227]}",36.537339,471.2986898142746
08853,40.529933,-74.74231400000001,5247,"{'type': 'Point', 'coordinates': [-74.74231400000001, 40.529933]}",28.227364,185.8834569179042
08854,40.545648,-74.460797,55961,"{'type': 'Point', 'coordinates': [-74.460797, 40.545648]}",49.120524,1139.25901930525
08857,40.392789,-74.33039699999999,39898,"{'type': 'Point', 'coordinates': [-74.33039699999999, 40.392789]}",63.819639,625.1680615115984
08858,40.682681,-74.737038,144,"{'type': 'Point', 'coordinates': [-74.737038, 40.682681]}",7.193216,20.018862216844315
08859,40.458847999999996,-74.302768,21526,"{'type': 'Point', 'coordinates': [-74.302768, 40.458847999999996]}",11.92318,1805.3908437178673
08861,40.520494,-74.27294300000001,53099,"{'type': 'Point', 'coordinates': [-74.27294300000001, 40.520494]}",16.591919,3200.2928654605894
08863,40.527021999999995,-74.31447,12320,"{'type': 'Point', 'coordinates': [-74.31447, 40.527021999999995]}",6.935331,1776.4112484321224
08865,40.708223,-75.147074,29840,"{'type': 'Point', 'coordinates': [-75.147074, 40.708223]}",113.728713,262.3787714893072
08867,40.574456,-74.966101,5042,"{'type': 'Point', 'coordinates': [-74.966101, 40.574456]}",75.735659,66.57365983968002
08869,40.571344,-74.646026,6881,"{'type': 'Point', 'coordinates': [-74.646026, 40.571344]}",5.276773,1304.0166783752113
08872,40.444334999999995,-74.356884,18811,"{'type': 'Point', 'coordinates': [-74.356884, 40.444334999999995]}",26.320651,714.6859703432107
08873,40.496619,-74.532009,49921,"{'type': 'Point', 'coordinates': [-74.532009, 40.496619]}",84.754204,589.0091304497414
08876,40.589554,-74.685411,22179,"{'type': 'Point', 'coordinates': [-74.685411, 40.589554]}",39.806003,557.1772679613173
08879,40.466409999999996,-74.278625,23537,"{'type': 'Point', 'coordinates': [-74.278625, 40.466409999999996]}",20.496035,1148.368452727564
08880,40.553946999999994,-74.527455,4563,"{'type': 'Point', 'coordinates': [-74.527455, 40.553946999999994]}",1.924161,2371.423181324224
08882,40.445652,-74.37845899999999,16008,"{'type': 'Point', 'coordinates': [-74.37845899999999, 40.445652]}",7.589322,2109.2793269280182
08884,40.397648,-74.38942,8257,"{'type': 'Point', 'coordinates': [-74.38942, 40.397648]}",6.445302,1281.0881476151158
08886,40.68764,-75.100726,7077,"{'type': 'Point', 'coordinates': [-75.100726, 40.68764]}",39.310157,180.0298075634753
08887,40.521268,-74.79484000000001,1106,"{'type': 'Point', 'coordinates': [-74.79484000000001, 40.521268]}",1.868911,591.7884800292791
08889,40.609021000000006,-74.754216,10063,"{'type': 'Point', 'coordinates': [-74.754216, 40.609021000000006]}",64.869016,155.12798899246445
08890,40.539039,-74.575423,17,"{'type': 'Point', 'coordinates': [-74.575423, 40.539039]}",0.577925,29.41558160660985
08901,40.483638,-74.44246,55223,"{'type': 'Point', 'coordinates': [-74.44246, 40.483638]}",18.071227,3055.8522672533522
08902,40.439227,-74.484339,41153,"{'type': 'Point', 'coordinates': [-74.484339, 40.439227]}",35.830564,1148.5445777521113
08904,40.500795000000004,-74.427911,13982,"{'type': 'Point', 'coordinates': [-74.427911, 40.500795000000004]}",4.736055,2952.2461204525707
10001,40.750634000000005,-73.997176,21102,"{'type': 'Point', 'coordinates': [-73.997176, 40.750634000000005]}",1.592122,13254.009428925672
10002,40.715777,-73.986207,81410,"{'type': 'Point', 'coordinates': [-73.986207, 40.715777]}",2.275984,35769.14424705974
10003,40.731829,-73.989181,56024,"{'type': 'Point', 'coordinates': [-73.989181, 40.731829]}",1.493004,37524.3468872153
10004,40.688874,-74.018213,3089,"{'type': 'Point', 'coordinates': [-74.018213, 40.688874]}",1.421126,2173.6285171054506
10005,40.706004,-74.008785,7135,"{'type': 'Point', 'coordinates': [-74.008785, 40.706004]}",0.188254,37900.921095966085
10006,40.709579,-74.012952,3011,"{'type': 'Point', 'coordinates': [-74.012952, 40.709579]}",0.237286,12689.328489670694
10007,40.713858,-74.00777099999999,6988,"{'type': 'Point', 'coordinates': [-74.00777099999999, 40.713858]}",0.412691,16932.76567698351
10009,40.726402,-73.978635,61347,"{'type': 'Point', 'coordinates': [-73.978635, 40.726402]}",1.59681,38418.47182820749
10010,40.739104,-73.982455,31834,"{'type': 'Point', 'coordinates': [-73.982455, 40.739104]}",0.988468,32205.39258731694
10011,40.742042,-74.00062199999999,50984,"{'type': 'Point', 'coordinates': [-74.00062199999999, 40.742042]}",1.713461,29754.981292250013
10012,40.725581,-73.998078,24090,"{'type': 'Point', 'coordinates': [-73.998078, 40.725581]}",0.837302,28770.98107970601
10013,40.720103,-74.004901,27700,"{'type': 'Point', 'coordinates': [-74.004901, 40.720103]}",1.425085,19437.43706515752
10014,40.734012,-74.00674599999999,31959,"{'type': 'Point', 'coordinates': [-74.00674599999999, 40.734012]}",1.46394,21830.812738226978
10016,40.745221,-73.97829399999999,54183,"{'type': 'Point', 'coordinates': [-73.97829399999999, 40.745221]}",1.378161,39315.435569574234
10017,40.752359000000006,-73.972489,16575,"{'type': 'Point', 'coordinates': [-73.972489, 40.752359000000006]}",0.820952,20189.974566113488
10018,40.755332,-73.993139,5229,"{'type': 'Point', 'coordinates': [-73.993139, 40.755332]}",0.836252,6252.899843587818
10019,40.765823,-73.987179,42870,"{'type': 'Point', 'coordinates': [-73.987179, 40.765823]}",1.780742,24074.23422371124
10020,40.758236,-73.978833,0,"{'type': 'Point', 'coordinates': [-73.978833, 40.758236]}",0.07156,0.0
10021,40.769225,-73.958741,43631,"{'type': 'Point', 'coordinates': [-73.958741, 40.769225]}",0.9868,44214.6331576814
10022,40.75863,-73.967949,31924,"{'type': 'Point', 'coordinates': [-73.967949, 40.75863]}",1.107169,28833.899793075852
10023,40.775915999999995,-73.982602,60998,"{'type': 'Point', 'coordinates': [-73.982602, 40.775915999999995]}",1.268944,48069.891185111395
10024,40.798452000000005,-73.974414,59283,"{'type': 'Point', 'coordinates': [-73.974414, 40.798452000000005]}",2.222642,26672.311600338697
10025,40.798601,-73.966622,94600,"{'type': 'Point', 'coordinates': [-73.966622, 40.798601]}",1.946729,48594.33439374458
10026,40.802381,-73.95268100000001,34003,"{'type': 'Point', 'coordinates': [-73.95268100000001, 40.802381]}",0.860743,39504.242265112814
10027,40.811407,-73.95306,59707,"{'type': 'Point', 'coordinates': [-73.95306, 40.811407]}",2.251681,26516.633572872888
10028,40.776441999999996,-73.953513,45141,"{'type': 'Point', 'coordinates': [-73.953513, 40.776441999999996]}",0.811363,55636.01002264092
10029,40.791763,-73.94397,76003,"{'type': 'Point', 'coordinates': [-73.94397, 40.791763]}",2.102362,36151.24322072032
10030,40.818267,-73.942856,26999,"{'type': 'Point', 'coordinates': [-73.942856, 40.818267]}",0.722531,37367.25483058858
10031,40.825288,-73.95004499999999,56438,"{'type': 'Point', 'coordinates': [-73.95004499999999, 40.825288]}",1.681541,33563.26131804101
10032,40.838792,-73.94283,57331,"{'type': 'Point', 'coordinates': [-73.94283, 40.838792]}",1.695753,33808.57943344343
10033,40.850482,-73.934051,53926,"{'type': 'Point', 'coordinates': [-73.934051, 40.850482]}",1.54412,34923.451545216696
10034,40.867076000000004,-73.924312,38908,"{'type': 'Point', 'coordinates': [-73.924312, 40.867076000000004]}",2.835121,13723.576524599832
10035,40.795458,-73.92957,33969,"{'type': 'Point', 'coordinates': [-73.92957, 40.795458]}",3.689135,9207.849536544474
10036,40.759254999999996,-73.989828,24711,"{'type': 'Point', 'coordinates': [-73.989828, 40.759254999999996]}",1.13791,21716.128692075825
10037,40.81296,-73.937376,17416,"{'type': 'Point', 'coordinates': [-73.937376, 40.81296]}",0.666609,26126.259921483208
10038,40.709308,-74.002564,20300,"{'type': 'Point', 'coordinates': [-74.002564, 40.709308]}",0.776339,26148.370750406717
10039,40.830869,-73.936216,24527,"{'type': 'Point', 'coordinates': [-73.936216, 40.830869]}",1.132695,21653.666697566423
10040,40.858314,-73.930494,41905,"{'type': 'Point', 'coordinates': [-73.930494, 40.858314]}",0.988493,42392.814111986634
10044,40.761907,-73.949967,11661,"{'type': 'Point', 'coordinates': [-73.949967, 40.761907]}",0.595884,19569.245020842984
10065,40.764628,-73.963144,32270,"{'type': 'Point', 'coordinates': [-73.963144, 40.764628]}",0.984659,32772.76701883596
10069,40.77596,-73.990341,5199,"{'type': 'Point', 'coordinates': [-73.990341, 40.77596]}",0.249044,20875.829170748944
10075,40.773363,-73.956222,26121,"{'type': 'Point', 'coordinates': [-73.956222, 40.773363]}",0.477128,54746.3154541339
10103,40.76078,-73.97766999999999,3,"{'type': 'Point', 'coordinates': [-73.97766999999999, 40.76078]}",0.024776,121.08492089118502
10110,40.754498999999996,-73.982256,0,"{'type': 'Point', 'coordinates': [-73.982256, 40.754498999999996]}",0.026711,0.0
10111,40.759114000000004,-73.97759599999999,0,"{'type': 'Point', 'coordinates': [-73.97759599999999, 40.759114000000004]}",0.009576,0.0
10112,40.759167,-73.979668,0,"{'type': 'Point', 'coordinates': [-73.979668, 40.759167]}",0.015253,0.0
10115,40.810852000000004,-73.96374399999999,0,"{'type': 'Point', 'coordinates': [-73.96374399999999, 40.810852000000004]}",0.006618,0.0
10119,40.75031,-73.992979,92,"{'type': 'Point', 'coordinates': [-73.992979, 40.75031]}",0.042613,2158.9655738859033
10128,40.781428000000005,-73.95000999999999,60453,"{'type': 'Point', 'coordinates': [-73.95000999999999, 40.781428000000005]}",1.206193,50118.84499412614
10152,40.758404,-73.972031,0,"{'type': 'Point', 'coordinates': [-73.972031, 40.758404]}",0.012423,0.0
10153,40.763622,-73.97243900000001,0,"{'type': 'Point', 'coordinates': [-73.97243900000001, 40.763622]}",0.012281,0.0
10154,40.757779,-73.972487,0,"{'type': 'Point', 'coordinates': [-73.972487, 40.757779]}",0.012382,0.0
10162,40.769308,-73.949924,1685,"{'type': 'Point', 'coordinates': [-73.949924, 40.769308]}",0.029812,56520.864081577885
10165,40.752131,-73.97872199999999,2,"{'type': 'Point', 'coordinates': [-73.97872199999999, 40.752131]}",0.013058,153.1628120692296
10167,40.754647999999996,-73.97477099999999,0,"{'type': 'Point', 'coordinates': [-73.97477099999999, 40.754647999999996]}",0.012396,0.0
10168,40.751447999999996,-73.977103,0,"{'type': 'Point', 'coordinates': [-73.977103, 40.751447999999996]}",0.013211,0.0
10169,40.754391,-73.976098,0,"{'type': 'Point', 'coordinates': [-73.976098, 40.754391]}",0.009924,0.0
10170,40.752625,-73.975877,2,"{'type': 'Point', 'coordinates': [-73.975877, 40.752625]}",0.024921,80.25360138036194
10171,40.755899,-73.97385799999999,0,"{'type': 'Point', 'coordinates': [-73.97385799999999, 40.755899]}",0.01247,0.0
